config,baseline,steps,normalization,intervention,gain_group,repair_rho_inside_scale,output_scale,base_zero_slope_gain,effective_zero_slope_gain,analytic_local_lr_ceiling,measured_eps1_diagonal_deficit_lower_bound,measured_eps1_full_deficit_lower_bound_out_of_subspace,sampled_diagonal_residual_after_scaled_shift,target_component_count,target_lower_pass,target_upper_pass,target_lower_fail_below,target_upper_fail_above,target_left_censored,target_right_censored,target_log10_width,target_lr_points,bounded_prefix_upper_pass,bounded_prefix_upper_fail,bounded_prefix_right_censored,bounded_prefix_lr_points,best_median_lr,best_median_normalized_lr,best_median_final_ratio,median_first_target_iteration_at_best_lr,max_target_success_fraction,minimum_positive_gradient_norm_observed,maximum_gradient_norm_observed
cans_degree5_iter4_delta0.3:steps=2:fixed_scale:fixed_scale_control,cans_degree5_iter4_delta0.3,2,fixed_scale,fixed_scale_control,fixed_scale,0.0,1.0,34.53354945714925,34.53354945714925,0.057914695461052684,,,,0,,,,,False,False,0.0,0,0.5204870989490936,0.620127652791432,False,63,0.05339311987371051,1.8438539458302803,2.9111973491003452e-108,87.0,0.84375,2.2227587494850775e-162,7158.223616243698
cans_degree5_iter4_delta0.3:steps=3:current_plus_eps:unrepaired,cans_degree5_iter4_delta0.3,3,current_plus_eps,unrepaired,base_gain,0.0,1.0,127.11737136169026,127.11737136169026,0.015733490856331113,66.31789167414745,66.31789167414746,66.31789167414745,0,,,,,False,False,0.0,0,3.0,,True,73,0.013149712874184644,1.6715569347273287,9.138062688627528e-79,200.5,0.6875,2.2227587494850775e-162,7.006619011361681
cans_degree5_iter4_delta0.3:steps=3:current_plus_eps:raw_grid_repair_1.02x,cans_degree5_iter4_delta0.3,3,current_plus_eps,raw_grid_repair_1.02x,raised_gain,67.64424950763039,1.0,127.11737136169026,194.76162086932067,0.01026896362370049,66.31789167414745,66.31789167414746,0.0,1,0.0022814186352993035,0.00926347668896959,0.0019148460186062853,0.011036850034165217,False,False,0.6085690283021847,9,0.026497248834477422,0.031569805972774166,False,46,0.00926347668896959,1.804169734828885,3.288184861077044e-127,29.5,1.0,2.2227587494850775e-162,16552.646058033675
cans_degree5_iter4_delta0.3:steps=3:current_plus_eps:gain_matched_grid_repair_1.02x,cans_degree5_iter4_delta0.3,3,current_plus_eps,gain_matched_grid_repair_1.02x,base_gain,67.64424950763039,0.6526818312268118,127.11737136169026,127.11737136169026,0.015733490856331113,66.31789167414745,66.31789167414746,0.0,1,0.003858498806793542,0.015667056101897645,0.0032385249088738217,0.01866631227985865,False,False,0.6085690283021847,9,0.04481404746557166,0.05339311987371051,False,49,0.013149712874184644,1.6715569347273287,8.628412126699791e-117,32.0,1.0,2.2227587494850775e-162,16666.08179671196
cans_degree5_iter4_delta0.3:steps=3:current_plus_eps:gain_only_unrepaired_control,cans_degree5_iter4_delta0.3,3,current_plus_eps,gain_only_unrepaired_control,raised_gain,0.0,1.5321400905558415,127.11737136169026,194.76162086932067,0.01026896362370049,66.31789167414745,66.31789167414746,101.60830055510075,0,,,,,False,False,0.0,0,3.0,,True,73,0.00926347668896959,1.804169734828885,7.03489228612952e-89,186.0,0.6875,2.2227587494850775e-162,10.557035969198944
cans_degree5_iter4_delta0.3:steps=3:fixed_scale:fixed_scale_control,cans_degree5_iter4_delta0.3,3,fixed_scale,fixed_scale_control,fixed_scale,0.0,1.0,127.11737136169026,127.11737136169026,0.015733490856331113,,,,0,,,,,False,False,0.0,0,0.5204870989490936,0.620127652791432,False,63,0.013149712874184644,1.6715569347273287,1.8877570429575495e-72,197.0,0.6875,2.2227587494850775e-162,5644.502020442025
cans_degree5_iter4_delta0.3:steps=4:current_plus_eps:unrepaired,cans_degree5_iter4_delta0.3,4,current_plus_eps,unrepaired,base_gain,0.0,1.0,346.7878432152125,346.7878432152125,0.005767214852335015,123.2619345652646,123.26223423409336,123.2619345652646,0,,,,,False,False,0.0,0,3.0,,True,73,0.005477225575051662,1.899435243975368,7.186560136581998e-41,225.0,0.65625,2.2227587494850775e-162,5.260830877895356
cans_degree5_iter4_delta0.3:steps=4:current_plus_eps:raw_grid_repair_1.02x,cans_degree5_iter4_delta0.3,4,current_plus_eps,raw_grid_repair_1.02x,raised_gain,125.72717325656988,1.0,346.7878432152125,472.51501647178236,0.004232669714782357,123.2619345652646,123.26223423409336,0.0,1,0.0013489367886616623,0.0065257698923257895,0.0011321930132219959,0.007775044519174121,False,False,0.6846401568399578,10,0.015667056101897645,0.01866631227985865,False,43,0.003858498806793542,1.823198627248403,1.2398412430500282e-124,44.5,1.0,2.2227587494850775e-162,16192.449747871131
cans_degree5_iter4_delta0.3:steps=4:current_plus_eps:gain_matched_grid_repair_1.02x,cans_degree5_iter4_delta0.3,4,current_plus_eps,gain_matched_grid_repair_1.02x,base_gain,125.72717325656988,0.7339192007158611,346.7878432152125,346.7878432152125,0.005767214852335015,123.2619345652646,123.26223423409336,0.0,1,0.0019148460186062853,0.007775044519174121,0.0016071733693414447,0.00926347668896959,False,False,0.6085690283021847,9,0.01866631227985865,0.022239737437781862,False,44,0.004597158725329799,1.5942387592751166,9.175396626512472e-107,51.0,1.0,2.2227587494850775e-162,16711.929620154762
cans_degree5_iter4_delta0.3:steps=4:current_plus_eps:gain_only_unrepaired_control,cans_degree5_iter4_delta0.3,4,current_plus_eps,gain_only_unrepaired_control,raised_gain,0.0,1.3625478104736937,346.7878432152125,472.51501647178236,0.004232669714782357,123.2619345652646,123.26223423409336,167.950279056653,0,,,,,False,False,0.0,0,3.0,,True,73,0.003858498806793542,1.823198627248403,3.1578335572098444e-35,234.5,0.65625,2.2227587494850775e-162,7.341325390011034
cans_degree5_iter4_delta0.3:steps=4:fixed_scale:fixed_scale_control,cans_degree5_iter4_delta0.3,4,fixed_scale,fixed_scale_control,fixed_scale,0.0,1.0,346.7878432152125,346.7878432152125,0.005767214852335015,,,,0,,,,,False,False,0.0,0,0.7388431077985715,0.8802851082098913,False,65,0.005477225575051662,1.899435243975368,2.729601385615279e-34,220.5,0.65625,2.2227587494850775e-162,4.347310669700548
